frameIndex;frameTime;nCandidates;F0Cand[0];F0Cand[1];F0Cand[2];candVoicing[0];candVoicing[1];candVoicing[2];candScores[0];candScores[1];candScores[2];pcm_LOGenergy
548;5.480000;3;1.159114e+02;8.213605e+01;5.182070e+01;9.154456e-01;7.108081e-01;6.566004e-01;7.275333e-02;2.127174e-02;1.791386e-02;-8.006220e+00
549;5.490000;2;1.099813e+02;7.819302e+01;0;8.813292e-01;5.541250e-01;0;4.924072e-02;1.310555e-02;0;-8.062085e+00
550;5.500000;1;9.860269e+01;0;0;8.868983e-01;0;0;6.297228e-02;0;0;-8.012738e+00
551;5.510000;2;9.363636e+01;6.450240e+01;0;8.866543e-01;6.080276e-01;0;5.185264e-02;1.499411e-02;0;-8.351308e+00
552;5.520000;3;1.389228e+02;9.061313e+01;6.094020e+01;9.014526e-01;8.221758e-01;5.103668e-01;3.735095e-02;2.069932e-02;7.517545e-03;-9.212862e+00
553;5.530000;3;1.283647e+02;8.379927e+01;5.756891e+01;9.278689e-01;7.469556e-01;2.484163e-01;3.783619e-02;1.078532e-02;3.631220e-03;-9.604640e+00
554;5.540000;3;1.175316e+02;8.018930e+01;5.189607e+01;8.985995e-01;7.777767e-01;6.438621e-01;1.675670e-02;7.646081e-03;4.771009e-03;-1.125173e+01
555;5.550000;1;5.222902e+01;0;0;7.828066e-01;0;0;6.816431e-03;0;0;-1.192854e+01
556;5.560000;1;1.103880e+02;0;0;8.626208e-01;0;0;5.907914e-03;0;0;-1.258038e+01
557;5.570000;3;1.858031e+02;1.272836e+02;5.075644e+01;8.793821e-01;7.608700e-01;6.373221e-01;5.662633e-03;2.856250e-03;1.883255e-03;-1.243158e+01
558;5.580000;3;1.231792e+02;1.083968e+02;9.877641e+01;8.894565e-01;8.768671e-01;7.826824e-01;4.228818e-03;3.796454e-03;2.151083e-03;-1.305268e+01
559;5.590000;3;1.996804e+02;1.509028e+02;7.824907e+01;8.723411e-01;7.547241e-01;6.978435e-01;3.845541e-03;2.001491e-03;1.624713e-03;-1.282219e+01
560;5.600000;2;1.405436e+02;1.045528e+02;0;8.902500e-01;8.560758e-01;0;8.214483e-03;6.263987e-03;0;-1.169136e+01
561;5.610000;2;1.089890e+02;8.320123e+01;0;8.729334e-01;6.378503e-01;0;1.410185e-02;4.947880e-03;0;-1.135063e+01
562;5.620000;2;1.672060e+02;5.510057e+01;0;8.962479e-01;7.136562e-01;0;5.014353e-03;1.816871e-03;0;-1.272634e+01
563;5.630000;1;1.138611e+02;0;0;9.249265e-01;0;0;4.311934e-03;0;0;-1.255945e+01
564;5.640000;1;9.881803e+01;0;0;8.427818e-01;0;0;6.547646e-03;0;0;-1.272408e+01
565;5.650000;3;1.664209e+02;1.436446e+02;5.673594e+01;8.178706e-01;7.894702e-01;7.279350e-01;4.078785e-03;3.528558e-03;2.730475e-03;-1.263655e+01
566;5.660000;2;1.267964e+02;9.625299e+01;0;8.321324e-01;7.732459e-01;0;6.334579e-03;4.689532e-03;0;-1.238520e+01
567;5.670000;1;5.288028e+01;0;0;7.634619e-01;0;0;5.477671e-03;0;0;-1.211774e+01
568;5.680000;2;1.157826e+02;1.057397e+02;0;9.238338e-01;7.417858e-01;0;6.477463e-03;1.910677e-03;0;-1.299035e+01
569;5.690000;0;0;0;0;0;0;0;0;0;0;-1.151337e+01
570;5.700000;1;5.503891e+01;0;0;7.479762e-01;0;0;6.950850e-03;0;0;-1.167087e+01
571;5.710000;3;1.698989e+02;1.460199e+02;1.359771e+02;8.913057e-01;8.778756e-01;8.675781e-01;4.440317e-03;3.952011e-03;3.644695e-03;-1.246667e+01
572;5.720000;2;9.970131e+01;9.508527e+01;0;8.906727e-01;8.718874e-01;0;6.287789e-03;5.365801e-03;0;-1.242671e+01
573;5.730000;3;2.310964e+02;2.094484e+02;5.183685e+01;8.423253e-01;7.568561e-01;7.234774e-01;4.595975e-03;2.980411e-03;2.620649e-03;-1.261318e+01
574;5.740000;1;1.146216e+02;0;0;9.294096e-01;0;0;9.699140e-03;0;0;-1.184963e+01
575;5.750000;1;8.929745e+01;0;0;8.570337e-01;0;0;5.021927e-03;0;0;-1.318171e+01
576;5.760000;1;5.022870e+01;0;0;7.413349e-01;0;0;6.008343e-03;0;0;-1.207779e+01
577;5.770000;2;1.335280e+02;5.328320e+01;0;9.116849e-01;7.135748e-01;0;4.652569e-03;1.434552e-03;0;-1.258707e+01
578;5.780000;1;1.108311e+02;0;0;9.220963e-01;0;0;1.685908e-02;0;0;-1.107611e+01
579;5.790000;2;1.287019e+02;5.672724e+01;0;8.949484e-01;7.323914e-01;0;2.459199e-02;9.653757e-03;0;-1.052205e+01
580;5.800000;3;1.517582e+02;8.110934e+01;5.524696e+01;9.272874e-01;7.636296e-01;0;1.009998e-02;3.106970e-03;6.656082e-04;-1.174966e+01
581;5.810000;1;1.085036e+02;0;0;9.171538e-01;0;0;7.111432e-03;0;0;-1.195828e+01
582;5.820000;2;1.117712e+02;9.634173e+01;0;8.726541e-01;8.256351e-01;0;5.896624e-03;4.306550e-03;0;-1.290963e+01
583;5.830000;1;5.380664e+01;0;0;7.571049e-01;0;0;6.958198e-03;0;0;-1.203744e+01
584;5.840000;2;1.281280e+02;5.321037e+01;0;8.299671e-01;7.688598e-01;0;5.499457e-03;4.045548e-03;0;-1.265648e+01
585;5.850000;3;3.928161e+02;2.428297e+02;1.336404e+02;8.983075e-01;8.621659e-01;8.585528e-01;2.813208e-03;2.075554e-03;2.022538e-03;-1.356204e+01
586;5.860000;1;1.142731e+02;0;0;9.277692e-01;0;0;6.047565e-03;0;0;-1.296755e+01
587;5.870000;3;1.175638e+02;1.100818e+02;9.355452e+01;9.086288e-01;8.861114e-01;5.405312e-01;6.255959e-03;5.019067e-03;1.244076e-03;-1.318096e+01
588;5.880000;1;5.062704e+01;0;0;7.547298e-01;0;0;7.000929e-03;0;0;-1.189907e+01
589;5.890000;1;1.443242e+02;0;0;9.368361e-01;0;0;1.244394e-02;0;0;-1.173082e+01
590;5.900000;2;1.063883e+02;8.705814e+01;0;9.284641e-01;8.409933e-01;0;7.734650e-03;3.479762e-03;0;-1.249217e+01
591;5.910000;2;1.433490e+02;6.616721e+01;0;8.218764e-01;6.478862e-01;0;5.108039e-03;2.584001e-03;0;-1.258542e+01
592;5.920000;3;8.044802e+02;2.615918e+02;1.309060e+02;8.578115e-01;8.539715e-01;7.645906e-01;3.969833e-03;3.865443e-03;2.397801e-03;-1.303606e+01
593;5.930000;3;2.856368e+02;1.477165e+02;1.061673e+02;7.748529e-01;7.216192e-01;6.901571e-01;6.990817e-03;5.653990e-03;5.079873e-03;-1.166531e+01
594;5.940000;3;1.344461e+02;8.499786e+01;5.806516e+01;8.889263e-01;6.915052e-01;6.206100e-01;7.528916e-03;2.710790e-03;2.204235e-03;-1.197936e+01
595;5.950000;2;1.106936e+02;9.740953e+01;0;8.958480e-01;7.969696e-01;0;7.912606e-03;4.059065e-03;0;-1.237882e+01
596;5.960000;1;5.277054e+01;0;0;7.628248e-01;0;0;7.295286e-03;0;0;-1.193430e+01
597;5.970000;1;5.712838e+01;0;0;7.868232e-01;0;0;3.980334e-03;0;0;-1.281380e+01
598;5.980000;2;1.299502e+02;1.013556e+02;0;9.080646e-01;7.085963e-01;0;4.399144e-03;1.387893e-03;0;-1.265342e+01
599;5.990000;1;9.551000e+01;0;0;9.213838e-01;0;0;4.985296e-03;0;0;-1.321520e+01
600;6.000000;2;2.347233e+02;8.506718e+01;0;7.606562e-01;7.190334e-01;0;3.334799e-03;2.840777e-03;0;-1.271244e+01
601;6.010000;1;1.194567e+02;0;0;9.302516e-01;0;0;9.626933e-03;0;0;-1.204215e+01
602;6.020000;0;0;0;0;0;0;0;0;0;0;-1.240644e+01
603;6.030000;3;1.563463e+02;5.989116e+01;5.394764e+01;7.994322e-01;7.360163e-01;7.266909e-01;6.734326e-03;5.116563e-03;4.941986e-03;-1.207430e+01
604;6.040000;3;1.308085e+02;9.206541e+01;5.918621e+01;9.221503e-01;7.245871e-01;4.457018e-01;1.344555e-02;3.800593e-03;1.888392e-03;-1.158945e+01
605;6.050000;0;0;0;0;0;0;0;0;0;0;-1.262864e+01
606;6.060000;1;5.394114e+01;0;0;7.600213e-01;0;0;4.687573e-03;0;0;-1.275567e+01
607;6.070000;3;1.393894e+02;1.307889e+02;5.904757e+01;9.202113e-01;8.830439e-01;5.014841e-02;4.501712e-03;3.071116e-03;3.781494e-04;-1.307195e+01
608;6.080000;3;1.197702e+02;1.072550e+02;9.429600e+01;9.253318e-01;8.473414e-01;7.557726e-01;5.482963e-03;2.681822e-03;1.676319e-03;-1.259110e+01
609;6.090000;1;8.687120e+01;0;0;7.542325e-01;0;0;4.117981e-03;0;0;-1.279285e+01
610;6.100000;2;1.335136e+02;5.214011e+01;0;8.850519e-01;6.439801e-01;0;3.958389e-03;1.278044e-03;0;-1.322367e+01
611;6.110000;1;9.812157e+01;0;0;7.527966e-01;0;0;3.066277e-03;0;0;-1.294348e+01
612;6.120000;1;5.673635e+01;0;0;7.491742e-01;0;0;3.000080e-03;0;0;-1.318099e+01
613;6.130000;3;1.435559e+02;1.296403e+02;5.874897e+01;9.093034e-01;8.923395e-01;4.632640e-01;3.777714e-03;3.182463e-03;6.383504e-04;-1.318144e+01
614;6.140000;3;1.703855e+02;1.185191e+02;8.331841e+01;9.210494e-01;7.597422e-01;4.161001e-01;3.726731e-03;1.224634e-03;5.039013e-04;-1.354129e+01
615;6.150000;1;1.014858e+02;0;0;8.665821e-01;0;0;7.825418e-03;0;0;-1.267866e+01
616;6.160000;1;5.501996e+01;0;0;7.697681e-01;0;0;3.248826e-03;0;0;-1.309332e+01
617;6.170000;3;6.858064e+02;4.082552e+02;2.245182e+02;8.923604e-01;8.788724e-01;8.558353e-01;1.018908e-02;9.054485e-03;7.607605e-03;-1.081231e+01
618;6.180000;1;1.831141e+02;0;0;7.433562e-01;0;0;4.490518e-03;0;0;-1.209846e+01
619;6.190000;1;1.161759e+02;0;0;9.130917e-01;0;0;4.822736e-03;0;0;-1.310672e+01
620;6.200000;1;1.047222e+02;0;0;7.968108e-01;0;0;4.989977e-03;0;0;-1.279356e+01
621;6.210000;2;1.409698e+02;5.563307e+01;0;8.735950e-01;7.590231e-01;0;3.495262e-03;1.833448e-03;0;-1.347478e+01
622;6.220000;1;1.090114e+02;0;0;8.371726e-01;0;0;5.839323e-03;0;0;-1.275611e+01
623;6.230000;2;1.326014e+02;5.648147e+01;0;9.102817e-01;6.411769e-01;0;5.497000e-03;1.374442e-03;0;-1.296394e+01
624;6.240000;2;9.824315e+01;6.712054e+01;0;9.149194e-01;1.517693e-01;0;4.824040e-03;4.838682e-04;0;-1.314157e+01
625;6.250000;2;1.029236e+02;9.314600e+01;0;8.379071e-01;6.914875e-01;0;3.394705e-03;1.783583e-03;0;-1.361030e+01
626;6.260000;3;1.632938e+02;1.273421e+02;5.582758e+01;8.653610e-01;8.282120e-01;7.195727e-01;2.446841e-03;1.917713e-03;1.174779e-03;-1.334090e+01
627;6.270000;1;1.052796e+02;0;0;9.122168e-01;0;0;5.018505e-03;0;0;-1.312453e+01
628;6.280000;2;1.264690e+02;2.530180e+02;0;7.743095e-01;7.637736e-01;0;4.241531e-03;4.052355e-03;0;-1.294542e+01
629;6.290000;3;1.589169e+02;7.917180e+01;5.313135e+01;9.389232e-01;6.405956e-01;0;5.236709e-03;8.899203e-04;1.692700e-04;-1.281131e+01
630;6.300000;2;1.097546e+02;1.026549e+02;0;9.260297e-01;9.193050e-01;0;1.056342e-02;9.683110e-03;0;-1.224166e+01
631;6.310000;1;5.199012e+01;0;0;7.617992e-01;0;0;7.481294e-03;0;0;-1.181927e+01
632;6.320000;2;1.177048e+02;5.367241e+01;0;7.902274e-01;7.562830e-01;0;5.520024e-03;4.751206e-03;0;-1.264410e+01
633;6.330000;3;1.401440e+02;1.296661e+02;5.430278e+01;8.947619e-01;8.502187e-01;6.319934e-01;3.834131e-03;2.693905e-03;1.096439e-03;-1.340954e+01
634;6.340000;2;2.728421e+02;9.159503e+01;0;8.796148e-01;8.500333e-01;0;1.866922e-03;1.498665e-03;0;-1.402803e+01
635;6.350000;2;1.443031e+02;1.333090e+02;0;9.206121e-01;9.058370e-01;0;5.041586e-03;4.250513e-03;0;-1.233472e+01
636;6.360000;1;9.326822e+01;0;0;7.869955e-01;0;0;9.282554e-03;0;0;-1.173550e+01
637;6.370000;1;5.339857e+01;0;0;7.903126e-01;0;0;1.055411e-02;0;0;-1.121132e+01
638;6.380000;3;1.502336e+02;1.406297e+02;1.185667e+02;9.199261e-01;8.951878e-01;6.555788e-01;4.971222e-03;3.797889e-03;1.155751e-03;-1.285897e+01
639;6.390000;2;1.070218e+02;8.962940e+01;0;9.318022e-01;0;0;5.295432e-03;1.703869e-04;0;-1.245906e+01
640;6.400000;1;1.043557e+02;0;0;9.316533e-01;0;0;6.251262e-03;0;0;-1.256904e+01
641;6.410000;0;0;0;0;0;0;0;0;0;0;-1.237121e+01
642;6.420000;1;5.181998e+01;0;0;7.639602e-01;0;0;7.238499e-03;0;0;-1.200190e+01
643;6.430000;3;1.500983e+02;1.413780e+02;1.201890e+02;9.253909e-01;9.162572e-01;8.340616e-01;8.449454e-03;7.527882e-03;3.799035e-03;-1.214841e+01
644;6.440000;1;9.365459e+01;0;0;8.580243e-01;0;0;6.060974e-03;0;0;-1.289099e+01
645;6.450000;3;1.616246e+02;1.469622e+02;5.391886e+01;8.931147e-01;8.034176e-01;7.160948e-01;4.298264e-03;2.337042e-03;1.618221e-03;-1.278870e+01
646;6.460000;1;1.119514e+02;0;0;9.276947e-01;0;0;8.265005e-03;0;0;-1.243894e+01
647;6.470000;1;5.064817e+01;0;0;7.473460e-01;0;0;5.338494e-03;0;0;-1.236988e+01
648;6.480000;2;1.188324e+02;5.301131e+01;0;7.744074e-01;7.608392e-01;0;3.974572e-03;3.749083e-03;0;-1.278040e+01
649;6.490000;1;5.146782e+01;0;0;7.330268e-01;0;0;4.103323e-03;0;0;-1.252249e+01
650;6.500000;3;1.572168e+02;6.188978e+01;5.572789e+01;8.775679e-01;6.879206e-01;6.540361e-01;3.055561e-03;1.198729e-03;1.081323e-03;-1.339449e+01
651;6.510000;2;1.494811e+02;1.383129e+02;0;9.123273e-01;9.075732e-01;0;5.832289e-03;5.532296e-03;0;-1.192532e+01
652;6.520000;1;9.407230e+01;0;0;9.118382e-01;0;0;6.740857e-03;0;0;-1.250445e+01
653;6.530000;1;1.282801e+02;0;0;8.232636e-01;0;0;1.677856e-02;0;0;-1.012619e+01
654;6.540000;2;1.562445e+02;5.284731e+01;0;8.965036e-01;7.232839e-01;0;7.931549e-03;2.966530e-03;0;-1.234408e+01
655;6.550000;2;1.180510e+02;1.048603e+02;0;9.255318e-01;8.835757e-01;0;6.269895e-03;4.010398e-03;0;-1.305151e+01
656;6.560000;0;0;0;0;0;0;0;0;0;0;-1.257346e+01
657;6.570000;2;1.407498e+02;6.450838e+01;0;8.579261e-01;6.870196e-01;0;4.916275e-03;2.231688e-03;0;-1.283407e+01
658;6.580000;2;1.285024e+02;8.932053e+01;0;8.918650e-01;7.474679e-01;0;4.355837e-03;1.865182e-03;0;-1.352995e+01
659;6.590000;3;1.676940e+02;1.586572e+02;1.467590e+02;7.959220e-01;7.649133e-01;7.530569e-01;3.478454e-03;3.019635e-03;2.874655e-03;-1.303759e+01
660;6.600000;3;4.983955e+02;1.996496e+02;9.714055e+01;9.149256e-01;9.108304e-01;8.871119e-01;2.908208e-03;2.774644e-03;2.191673e-03;-1.385371e+01
661;6.610000;2;1.221882e+02;1.012226e+02;0;9.101298e-01;8.068430e-01;0;3.841270e-03;1.787229e-03;0;-1.364222e+01
662;6.620000;2;1.375516e+02;6.227767e+01;0;8.042366e-01;7.006980e-01;0;1.979652e-03;1.294824e-03;0;-1.357663e+01
663;6.630000;2;3.213371e+02;1.145214e+02;0;8.906017e-01;8.863314e-01;0;3.053240e-03;2.938539e-03;0;-1.338524e+01
664;6.640000;3;1.881173e+02;8.893262e+01;7.234479e+01;9.033611e-01;8.451930e-01;0;4.558412e-03;2.845606e-03;2.235647e-04;-1.290502e+01
665;6.650000;1;1.013999e+02;0;0;7.401094e-01;0;0;1.086931e-02;0;0;-1.076691e+01
666;6.660000;2;1.159649e+02;5.291405e+01;0;8.834460e-01;7.755882e-01;0;1.972567e-02;1.024503e-02;0;-1.086508e+01
667;6.670000;1;1.538965e+02;0;0;9.458984e-01;0;0;1.615055e-02;0;0;-1.109965e+01
668;6.680000;1;9.584003e+01;0;0;9.402279e-01;0;0;1.562628e-02;0;0;-1.166648e+01
669;6.690000;0;0;0;0;0;0;0;0;0;0;-1.128661e+01
670;6.700000;3;1.298238e+02;1.169840e+02;5.387398e+01;8.332440e-01;8.231718e-01;7.115259e-01;3.510920e-03;3.310938e-03;2.029531e-03;-1.280034e+01
671;6.710000;3;1.414535e+02;1.286878e+02;1.191768e+02;9.001564e-01;8.853203e-01;8.299266e-01;4.706691e-03;4.097786e-03;2.763118e-03;-1.279876e+01
672;6.720000;1;9.649339e+01;0;0;8.341390e-01;0;0;4.025810e-03;0;0;-1.323035e+01
673;6.730000;1;5.086563e+01;0;0;7.472143e-01;0;0;4.319259e-03;0;0;-1.255183e+01
674;6.740000;3;1.505366e+02;1.282644e+02;1.203865e+02;9.084594e-01;8.969992e-01;8.683983e-01;4.537071e-03;4.032262e-03;3.155933e-03;-1.291100e+01
675;6.750000;1;9.750130e+01;0;0;9.072762e-01;0;0;5.545913e-03;0;0;-1.305960e+01
676;6.760000;0;0;0;0;0;0;0;0;0;0;-1.182964e+01
677;6.770000;1;1.697614e+02;0;0;7.657118e-01;0;0;4.137401e-03;0;0;-1.260897e+01
678;6.780000;2;1.136645e+02;9.327793e+01;0;9.342052e-01;0;0;5.975060e-03;3.072987e-04;0;-1.314341e+01
679;6.790000;0;0;0;0;0;0;0;0;0;0;-1.274302e+01
680;6.800000;3;4.424782e+02;1.504380e+02;5.399032e+01;7.408499e-01;7.287995e-01;6.958388e-01;2.153939e-03;2.058232e-03;1.835190e-03;-1.336246e+01
681;6.810000;3;1.587251e+02;1.332013e+02;1.252622e+02;9.088176e-01;9.015260e-01;8.901718e-01;5.158695e-03;4.776714e-03;4.282891e-03;-1.228445e+01
682;6.820000;1;9.391246e+01;0;0;8.516766e-01;0;0;1.192391e-02;0;0;-1.180890e+01
683;6.830000;1;5.509653e+01;0;0;7.732367e-01;0;0;6.035655e-03;0;0;-1.224897e+01
684;6.840000;3;1.625062e+02;1.414783e+02;5.981908e+01;9.120275e-01;8.925958e-01;0;3.946244e-03;3.232284e-03;1.072804e-04;-1.313460e+01
685;6.850000;1;1.011503e+02;0;0;9.192425e-01;0;0;5.021430e-03;0;0;-1.281123e+01
686;6.860000;2;2.724345e+02;9.688107e+01;0;7.333272e-01;6.987340e-01;0;2.929083e-03;2.592748e-03;0;-1.314592e+01
687;6.870000;2;1.215745e+02;5.725687e+01;0;8.578755e-01;5.456032e-01;0;3.411646e-03;1.067082e-03;0;-1.321027e+01
688;6.880000;0;0;0;0;0;0;0;0;0;0;-1.211078e+01
689;6.890000;3;1.990975e+02;1.126547e+02;5.274044e+01;8.134860e-01;7.677057e-01;7.007794e-01;2.663637e-03;2.138691e-03;1.660332e-03;-1.351940e+01
690;6.900000;3;1.640110e+02;1.515399e+02;1.283531e+02;8.873664e-01;8.790303e-01;8.496642e-01;2.932132e-03;2.730080e-03;2.196793e-03;-1.324122e+01
691;6.910000;2;1.175177e+02;9.404737e+01;0;9.029689e-01;8.381954e-01;0;5.163278e-03;3.096318e-03;0;-1.276878e+01
692;6.920000;0;0;0;0;0;0;0;0;0;0;-1.256612e+01
693;6.930000;3;1.465373e+02;1.618218e+02;5.773248e+01;9.072137e-01;9.066841e-01;5.239354e-01;5.350044e-03;5.319680e-03;1.042738e-03;-1.274589e+01
694;6.940000;1;9.543752e+01;0;0;9.197123e-01;0;0;5.147644e-03;0;0;-1.319786e+01
695;6.950000;1;9.696500e+01;0;0;7.760665e-01;0;0;4.385768e-03;0;0;-1.302620e+01
696;6.960000;2;1.616414e+02;5.288808e+01;0;8.402250e-01;7.398509e-01;0;5.220831e-03;3.206461e-03;0;-1.290647e+01
697;6.970000;2;4.473105e+02;2.157093e+02;0;7.901629e-01;7.291319e-01;0;2.661089e-03;2.061503e-03;0;-1.341045e+01
698;6.980000;2;1.467346e+02;6.648544e+01;0;8.970732e-01;7.187412e-01;0;3.554619e-03;1.300815e-03;0;-1.344069e+01
699;6.990000;3;1.529326e+02;1.405751e+02;8.612357e+01;9.180288e-01;7.626886e-01;0;3.189187e-03;1.101596e-03;2.259336e-04;-1.334462e+01
700;7.000000;1;1.058070e+02;0;0;9.303708e-01;0;0;6.319931e-03;0;0;-1.292383e+01
701;7.010000;0;0;0;0;0;0;0;0;0;0;-1.193297e+01
702;7.020000;3;1.626278e+02;1.385136e+02;6.348272e+01;9.095680e-01;8.936150e-01;5.098827e-01;4.747682e-03;4.035745e-03;8.759997e-04;-1.288823e+01
703;7.030000;2;1.086153e+02;9.454974e+01;0;9.103256e-01;8.763433e-01;0;4.170884e-03;3.024676e-03;0;-1.288797e+01
704;7.040000;0;0;0;0;0;0;0;0;0;0;-1.178495e+01
705;7.050000;1;5.335011e+01;0;0;8.148518e-01;0;0;3.257894e-03;0;0;-1.288533e+01
706;7.060000;2;1.178285e+02;9.773411e+01;0;9.267172e-01;7.576010e-01;0;4.025244e-03;1.216923e-03;0;-1.332618e+01
707;7.070000;2;1.857024e+02;9.226084e+01;0;7.704322e-01;7.597595e-01;0;3.302129e-03;3.155433e-03;0;-1.297220e+01
708;7.080000;1;1.403557e+02;0;0;9.355513e-01;0;0;5.122411e-03;0;0;-1.310800e+01
709;7.090000;1;9.393819e+01;0;0;9.160031e-01;0;0;4.736039e-03;0;0;-1.311694e+01
710;7.100000;1;1.627306e+02;0;0;7.681686e-01;0;0;3.347752e-03;0;0;-1.300930e+01
711;7.110000;1;9.985580e+01;0;0;7.932850e-01;0;0;2.700539e-03;0;0;-1.395775e+01
712;7.120000;0;0;0;0;0;0;0;0;0;0;-1.308390e+01
713;7.130000;0;0;0;0;0;0;0;0;0;0;-1.229462e+01
714;7.140000;2;1.505582e+02;1.051391e+02;0;9.103929e-01;0;0;4.366905e-03;3.365706e-04;0;-1.307146e+01
715;7.150000;2;1.042519e+02;9.871968e+01;0;9.186179e-01;9.006910e-01;0;4.718829e-03;3.867002e-03;0;-1.282373e+01
716;7.160000;1;1.353970e+02;0;0;9.196247e-01;0;0;4.967626e-03;0;0;-1.288681e+01
717;7.170000;1;9.521388e+01;0;0;8.020890e-01;0;0;8.007085e-03;0;0;-1.220766e+01
718;7.180000;1;5.276633e+01;0;0;7.636185e-01;0;0;1.073319e-02;0;0;-1.111902e+01
719;7.190000;1;5.461434e+01;0;0;7.932377e-01;0;0;4.245400e-03;0;0;-1.259043e+01
720;7.200000;2;1.309013e+02;1.045180e+02;0;9.276482e-01;6.466407e-01;0;6.236445e-03;1.276938e-03;0;-1.251300e+01
721;7.210000;2;1.689003e+02;8.638873e+01;0;9.068528e-01;6.997809e-01;0;2.771765e-03;8.599791e-04;0;-1.308836e+01
722;7.220000;3;1.268496e+02;1.056065e+02;9.389558e+01;9.155621e-01;7.473721e-01;1.621907e-01;5.386887e-03;1.800504e-03;5.429129e-04;-1.220223e+01
723;7.230000;0;0;0;0;0;0;0;0;0;0;-1.134484e+01
724;7.240000;1;5.338445e+01;0;0;8.079545e-01;0;0;8.546744e-03;0;0;-1.168814e+01
725;7.250000;2;1.452225e+02;1.179521e+02;0;8.886870e-01;8.756215e-01;0;2.615830e-03;2.341047e-03;0;-1.340310e+01
726;7.260000;2;2.054067e+02;1.014590e+02;0;9.003888e-01;8.964522e-01;0;2.711040e-03;2.607974e-03;0;-1.303244e+01
727;7.270000;1;1.016145e+02;0;0;9.350204e-01;0;0;6.448366e-03;0;0;-1.308935e+01
728;7.280000;0;0;0;0;0;0;0;0;0;0;-1.163553e+01
729;7.290000;2;1.453669e+02;5.546295e+01;0;8.471404e-01;7.474546e-01;0;3.942950e-03;2.386572e-03;0;-1.309281e+01
730;7.300000;3;1.499445e+02;8.947242e+01;6.073312e+01;9.074095e-01;8.538686e-01;0;3.179814e-03;2.014766e-03;2.304592e-04;-1.360048e+01
731;7.310000;2;1.699296e+02;9.931400e+01;0;8.806485e-01;8.656996e-01;0;2.855857e-03;2.537974e-03;0;-1.335498e+01
732;7.320000;1;9.362688e+01;0;0;8.415226e-01;0;0;4.937057e-03;0;0;-1.294284e+01
733;7.330000;1;5.551698e+01;0;0;7.492592e-01;0;0;4.933678e-03;0;0;-1.261578e+01
734;7.340000;1;5.603127e+01;0;0;7.585083e-01;0;0;4.018970e-03;0;0;-1.269180e+01
735;7.350000;3;3.600048e+02;1.177644e+02;7.951794e+01;9.086455e-01;8.900496e-01;0;5.206170e-03;4.325652e-03;1.333923e-04;-1.271207e+01
736;7.360000;1;1.044136e+02;0;0;9.193521e-01;0;0;8.344322e-03;0;0;-1.224525e+01
737;7.370000;1;9.411212e+01;0;0;8.118083e-01;0;0;3.900515e-03;0;0;-1.346153e+01
738;7.380000;1;5.454662e+01;0;0;7.636631e-01;0;0;4.480597e-03;0;0;-1.273810e+01
739;7.390000;1;1.421561e+02;0;0;9.310476e-01;0;0;5.332926e-03;0;0;-1.305257e+01
740;7.400000;1;9.605994e+01;0;0;8.548241e-01;0;0;6.181298e-03;0;0;-1.272760e+01
741;7.410000;2;1.574717e+02;5.332390e+01;0;8.641445e-01;7.750950e-01;0;4.622435e-03;2.792216e-03;0;-1.221548e+01
742;7.420000;1;1.253646e+02;0;0;9.362311e-01;0;0;2.441151e-02;0;0;-1.026317e+01
743;7.430000;1;8.269225e+01;0;0;7.522568e-01;0;0;1.090088e-02;0;0;-1.094489e+01
744;7.440000;2;1.974279e+02;5.261863e+01;0;7.636694e-01;7.470008e-01;0;5.420113e-03;5.063015e-03;0;-1.209428e+01
745;7.450000;2;1.163807e+02;5.281561e+01;0;9.383321e-01;0;0;1.109075e-02;5.488992e-04;0;-1.222464e+01
746;7.460000;2;1.427822e+02;6.003757e+01;0;8.580103e-01;6.510439e-01;0;9.043622e-03;3.679836e-03;0;-1.212924e+01
747;7.470000;3;1.686401e+02;1.535681e+02;9.376528e+01;9.095830e-01;8.957753e-01;7.643630e-01;1.893449e-02;1.642605e-02;7.265409e-03;-1.064161e+01
748;7.480000;3;1.395692e+02;9.373066e+01;6.282734e+01;9.198822e-01;8.865953e-01;0;2.946529e-02;2.081653e-02;1.610902e-03;-1.000443e+01
749;7.490000;3;1.356067e+02;9.239545e+01;8.432738e+01;9.179917e-01;6.958150e-01;5.094012e-01;4.812672e-02;1.297497e-02;8.044842e-03;-9.026402e+00
750;7.500000;3;1.624681e+02;1.497717e+02;9.016888e+01;8.627141e-01;7.993637e-01;7.934523e-01;2.840329e-02;1.943502e-02;1.887880e-02;-9.013423e+00
751;7.510000;3;1.757748e+02;9.690175e+01;8.974578e+01;9.022172e-01;8.546663e-01;7.204501e-01;3.651064e-02;2.456493e-02;1.277093e-02;-8.881158e+00
752;7.520000;2;1.182044e+02;9.362691e+01;0;8.706388e-01;8.258526e-01;0;3.640958e-02;2.704597e-02;0;-8.688739e+00
753;7.530000;2;1.141422e+02;5.210779e+01;0;8.832832e-01;6.849369e-01;0;3.651630e-02;1.352766e-02;0;-9.159237e+00
754;7.540000;2;1.107970e+02;5.184494e+01;0;9.217957e-01;4.511944e-01;0;3.877772e-02;5.525791e-03;0;-9.221976e+00
